elapsed-r	errors-r	ops/sec(inst)-r	ops/sec(cum)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	elapsed-w	errors-w	ops/sec(inst)-w	ops/sec(cum)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w
626.0	0.0	8373.1	8097.5	5.5	14.7	22.0	37.7	626.0	0.0	427.2	426.1	7.3	18.9	26.2	30.4
627.0	0.0	8559.6	8098.3	5.2	14.2	22.0	54.5	627.0	0.0	405.6	426.1	7.3	16.3	22.0	37.7
628.0	0.0	7732.7	8097.7	5.5	17.8	32.5	88.1	628.0	0.0	413.7	426.1	6.8	19.9	35.7	52.4
629.0	0.0	7916.0	8097.4	5.2	16.3	33.6	60.8	629.0	0.0	429.5	426.1	7.3	26.2	56.6	109.1
630.0	0.0	8627.1	8098.2	5.2	13.6	21.0	33.6	630.0	0.0	418.9	426.1	7.3	16.3	28.3	35.7
631.0	0.0	8054.6	8098.2	5.5	16.3	25.2	48.2	631.0	0.0	433.5	426.1	7.1	19.9	28.3	30.4
632.0	0.0	8256.3	8098.4	5.5	15.7	24.1	50.3	632.0	0.0	399.8	426.1	6.8	16.8	25.2	60.8
633.0	0.0	8509.2	8099.1	5.2	13.6	24.1	44.0	633.0	0.0	430.8	426.1	6.8	19.9	37.7	48.2
634.0	0.0	8495.6	8099.7	5.5	13.1	23.1	39.8	634.0	0.0	478.9	426.1	7.1	14.7	25.2	37.7
635.0	0.0	8411.1	8100.2	5.2	14.2	24.1	46.1	635.0	0.0	438.2	426.2	6.3	14.2	27.3	56.6
636.0	0.0	8372.1	8100.6	5.5	14.2	24.1	44.0	636.0	0.0	455.0	426.2	6.8	14.7	25.2	32.5
637.0	0.0	8327.0	8101.0	5.2	14.7	25.2	67.1	637.0	0.0	418.6	426.2	6.8	16.3	24.1	33.6
638.0	0.0	7602.8	8100.2	5.5	17.8	30.4	75.5	638.0	0.0	363.0	426.1	6.8	19.9	25.2	41.9
639.0	0.0	8046.4	8100.1	5.5	15.2	24.1	46.1	639.0	0.0	437.4	426.1	7.3	17.8	23.1	35.7
640.0	0.0	8341.3	8100.5	5.5	15.2	23.1	41.9	640.0	0.0	437.8	426.1	6.6	15.2	25.2	27.3
641.0	0.0	8564.5	8101.2	5.2	13.6	21.0	39.8	641.0	0.0	466.1	426.2	6.8	16.3	25.2	37.7
642.0	0.0	8660.7	8102.1	5.2	14.2	22.0	46.1	642.0	0.0	412.1	426.2	7.1	14.2	23.1	30.4
643.0	0.0	8294.5	8102.4	5.5	14.7	24.1	44.0	643.0	0.0	377.6	426.1	7.1	15.7	23.1	28.3
644.0	0.0	8348.0	8102.8	5.5	14.2	23.1	39.8	644.0	0.0	432.7	426.1	7.1	15.2	25.2	30.4
645.0	0.0	8452.5	8103.3	5.5	14.2	23.1	41.9	645.0	0.0	437.4	426.1	6.8	14.7	26.2	29.4
646.0	0.0	8011.4	8103.1	5.2	16.3	28.3	58.7	646.0	0.0	423.3	426.1	6.8	21.0	48.2	88.1
647.0	0.0	8606.0	8103.9	5.2	13.6	21.0	35.7	647.0	0.0	472.3	426.2	7.3	16.8	23.1	29.4
648.0	0.0	8860.2	8105.1	5.2	12.1	19.9	39.8	648.0	0.0	486.8	426.3	6.8	13.1	25.2	31.5
649.0	0.0	8446.5	8105.6	5.2	14.2	22.0	41.9	649.0	0.0	433.8	426.3	6.6	14.7	25.2	41.9
650.0	0.0	8414.6	8106.1	5.2	14.7	23.1	37.7	650.0	0.0	453.2	426.3	7.1	13.6	24.1	41.9
651.0	0.0	8532.9	8106.7	5.2	14.2	21.0	41.9	651.0	0.0	468.9	426.4	7.1	15.2	22.0	33.6
652.0	0.0	8389.4	8107.2	5.5	14.2	22.0	41.9	652.0	0.0	456.1	426.4	6.8	15.7	23.1	39.8
653.0	0.0	8146.0	8107.3	5.2	15.2	24.1	41.9	653.0	0.0	448.3	426.5	7.1	19.9	27.3	41.9
654.0	0.0	8308.6	8107.5	5.5	14.2	22.0	50.3	654.0	0.0	476.5	426.6	6.6	16.3	24.1	27.3
655.0	0.0	8501.5	8108.2	5.2	14.2	24.1	39.8	655.0	0.0	443.0	426.6	6.8	18.9	27.3	33.6
656.0	0.0	8110.6	8108.1	5.5	15.2	25.2	46.1	656.0	0.0	460.3	426.6	6.6	16.8	22.0	41.9
657.0	0.0	8589.7	8108.9	5.2	13.6	22.0	37.7	657.0	0.0	428.0	426.6	6.6	18.9	27.3	32.5
658.0	0.0	8775.3	8109.9	5.2	13.1	22.0	46.1	658.0	0.0	444.6	426.7	6.8	14.7	29.4	35.7
659.0	0.0	8702.3	8110.8	5.2	13.6	21.0	46.1	659.0	0.0	463.0	426.7	7.3	16.3	23.1	31.5
660.0	0.0	8585.9	8111.5	5.2	14.2	22.0	44.0	660.0	0.0	432.2	426.7	6.8	16.3	24.1	37.7
661.0	0.0	8078.7	8111.5	5.5	15.2	28.3	62.9	661.0	0.0	454.9	426.8	7.1	16.8	28.3	37.7
662.0	0.0	8524.4	8112.1	5.2	13.1	22.0	39.8	662.0	0.0	462.3	426.8	6.8	15.7	23.1	29.4
663.0	0.0	8355.4	8112.5	5.5	14.7	24.1	44.0	663.0	0.0	403.6	426.8	6.6	16.8	24.1	39.8
664.0	0.0	8403.1	8112.9	5.2	14.7	23.1	39.8	664.0	0.0	455.9	426.8	7.1	16.3	28.3	30.4
665.0	0.0	8530.9	8113.5	5.5	13.6	21.0	46.1	665.0	0.0	457.5	426.9	7.1	15.7	24.1	33.6
666.0	0.0	8095.4	8113.5	5.2	15.7	28.3	83.9	666.0	0.0	419.0	426.9	7.1	19.9	28.3	37.7
667.0	0.0	8422.3	8114.0	5.2	14.2	22.0	37.7	667.0	0.0	451.1	426.9	6.6	15.7	25.2	32.5
668.0	0.0	8708.8	8114.8	5.2	12.6	22.0	44.0	668.0	0.0	438.7	426.9	7.3	17.8	33.6	46.1
669.0	0.0	8578.5	8115.5	5.2	13.6	23.1	46.1	669.0	0.0	449.2	427.0	7.3	15.7	29.4	35.7
670.0	0.0	8427.0	8116.0	5.5	14.2	24.1	39.8	670.0	0.0	424.7	427.0	6.6	15.2	24.1	37.7
671.0	0.0	8460.4	8116.5	5.5	13.6	23.1	50.3	671.0	0.0	456.3	427.0	6.8	14.7	22.0	41.9
672.0	0.0	8434.0	8117.0	5.5	14.2	22.0	48.2	672.0	0.0	438.0	427.0	6.8	15.7	25.2	27.3
673.0	0.0	8486.8	8117.5	5.2	13.6	23.1	39.8	673.0	0.0	462.0	427.1	7.3	16.8	24.1	32.5
674.0	0.0	8185.0	8117.6	5.5	15.2	23.1	48.2	674.0	0.0	435.0	427.1	6.8	18.9	24.1	32.5
675.0	0.0	7816.2	8117.2	5.5	15.7	28.3	96.5	675.0	0.0	416.6	427.1	6.8	16.3	33.6	44.0
676.0	0.0	8561.1	8117.9	5.2	14.2	21.0	46.1	676.0	0.0	465.1	427.1	6.8	16.3	22.0	28.3
677.0	0.0	8255.2	8118.1	5.2	15.2	24.1	50.3	677.0	0.0	442.2	427.1	6.8	19.9	35.7	54.5
678.0	0.0	8793.3	8119.1	5.2	12.6	22.0	46.1	678.0	0.0	457.0	427.2	6.6	14.7	25.2	37.7
679.0	0.0	8550.4	8119.7	5.2	14.7	23.1	35.7	679.0	0.0	418.3	427.2	6.6	14.7	22.0	30.4
680.0	0.0	8374.1	8120.1	5.2	15.2	23.1	41.9	680.0	0.0	431.7	427.2	6.8	14.2	23.1	26.2
681.0	0.0	8551.2	8120.7	5.2	14.2	23.1	48.2	681.0	0.0	425.6	427.2	6.8	14.7	27.3	46.1
682.0	0.0	8301.4	8121.0	5.2	14.7	25.2	75.5	682.0	0.0	403.5	427.1	7.1	18.9	27.3	31.5
683.0	0.0	8394.6	8121.4	5.2	14.7	23.1	65.0	683.0	0.0	457.1	427.2	6.6	16.3	25.2	29.4
684.0	0.0	8122.7	8121.4	5.5	15.7	25.2	44.0	684.0	0.0	430.6	427.2	6.8	16.3	30.4	37.7
685.0	0.0	8234.7	8121.5	5.5	14.7	23.1	46.1	685.0	0.0	460.4	427.2	6.8	18.9	27.3	41.9
686.0	0.0	8527.3	8122.1	5.2	14.2	23.1	46.1	686.0	0.0	440.7	427.3	6.6	18.9	32.5	37.7
687.0	0.0	8624.4	8122.9	5.2	13.1	25.2	44.0	687.0	0.0	456.8	427.3	6.8	15.2	32.5	39.8
688.0	0.0	8733.0	8123.7	5.2	13.6	24.1	60.8	688.0	0.0	449.5	427.3	6.6	13.1	21.0	35.7
689.0	0.0	8467.6	8124.3	5.2	14.2	22.0	37.7	689.0	0.0	461.4	427.4	6.3	14.2	23.1	39.8
690.0	0.0	8357.8	8124.6	5.2	14.7	23.1	39.8	690.0	0.0	454.2	427.4	6.8	16.3	25.2	30.4
691.0	0.0	8334.8	8124.9	5.5	15.2	24.1	41.9	691.0	0.0	438.1	427.4	7.1	17.8	26.2	29.4
692.0	0.0	8481.7	8125.4	5.2	14.2	23.1	39.8	692.0	0.0	433.3	427.4	7.3	16.3	23.1	31.5
693.0	0.0	8709.9	8126.3	5.2	13.6	21.0	35.7	693.0	0.0	439.4	427.5	6.8	14.7	21.0	31.5
694.0	0.0	8471.3	8126.7	5.2	14.7	23.1	39.8	694.0	0.0	455.5	427.5	6.8	17.8	24.1	26.2
695.0	0.0	8183.4	8126.8	5.5	14.7	27.3	54.5	695.0	0.0	423.1	427.5	7.1	18.9	28.3	50.3
696.0	0.0	8561.0	8127.4	5.2	13.6	23.1	54.5	696.0	0.0	446.9	427.5	7.3	15.7	26.2	35.7
697.0	0.0	8490.0	8128.0	5.2	14.7	22.0	41.9	697.0	0.0	466.2	427.6	6.8	14.7	24.1	32.5
698.0	0.0	8477.7	8128.5	5.2	14.7	22.0	46.1	698.0	0.0	453.8	427.6	6.8	16.8	27.3	37.7
699.0	0.0	8335.7	8128.8	5.2	14.7	26.2	44.0	699.0	0.0	449.9	427.6	6.8	15.2	25.2	41.9
700.0	0.0	8192.7	8128.8	5.2	15.7	25.2	44.0	700.0	0.0	417.0	427.6	7.1	16.3	25.2	35.7
701.0	0.0	8200.5	8129.0	5.5	15.7	23.1	52.4	701.0	0.0	425.7	427.6	6.6	18.9	27.3	37.7
702.0	0.0	8329.7	8129.2	5.2	14.7	25.2	54.5	702.0	0.0	460.6	427.7	7.1	15.7	23.1	54.5
703.0	0.0	8233.3	8129.4	5.5	14.7	24.1	39.8	703.0	0.0	433.4	427.7	6.8	14.7	28.3	39.8
704.0	0.0	8546.1	8130.0	5.2	13.6	19.9	44.0	704.0	0.0	459.5	427.7	7.1	16.8	24.1	32.5
705.0	0.0	8336.1	8130.3	5.2	15.2	26.2	56.6	705.0	0.0	447.8	427.8	6.6	17.8	27.3	50.3
706.0	0.0	8352.2	8130.6	5.2	15.2	26.2	52.4	706.0	0.0	434.9	427.8	7.3	15.2	30.4	48.2
707.0	0.0	8484.3	8131.1	5.2	13.6	22.0	44.0	707.0	0.0	469.1	427.8	6.6	14.7	23.1	39.8
708.0	0.0	8607.9	8131.8	5.2	14.2	24.1	46.1	708.0	0.0	438.9	427.8	7.1	18.9	29.4	31.5
709.0	0.0	8389.4	8132.1	5.2	14.2	22.0	54.5	709.0	0.0	449.3	427.9	7.3	18.9	32.5	46.1
710.0	0.0	8553.8	8132.7	5.2	14.7	23.1	46.1	710.0	0.0	426.8	427.9	6.6	17.8	21.0	28.3
711.0	0.0	8518.1	8133.3	5.2	14.7	23.1	44.0	711.0	0.0	457.0	427.9	6.8	16.3	27.3	33.6
712.0	0.0	8420.2	8133.7	5.2	14.7	25.2	37.7	712.0	0.0	470.2	428.0	7.1	16.8	31.5	44.0
713.0	0.0	8714.6	8134.5	5.2	12.6	22.0	44.0	713.0	0.0	456.8	428.0	7.1	16.3	25.2	33.6
714.0	0.0	8225.9	8134.6	5.2	15.2	25.2	44.0	714.0	0.0	427.9	428.0	7.1	18.9	30.4	35.7
715.0	0.0	8420.2	8135.0	5.2	15.2	23.1	54.5	715.0	0.0	407.2	428.0	7.1	19.9	25.2	33.6
716.0	0.0	8444.2	8135.4	5.5	14.2	21.0	39.8	716.0	0.0	400.9	427.9	7.1	15.7	22.0	25.2
717.0	0.0	8111.5	8135.4	5.5	15.7	25.2	54.5	717.0	0.0	445.5	428.0	7.1	19.9	26.2	29.4
718.0	0.0	8696.5	8136.2	5.2	13.6	21.0	46.1	718.0	0.0	483.9	428.0	6.3	14.2	22.0	28.3
719.0	0.0	8348.0	8136.5	5.5	14.7	23.1	46.1	719.0	0.0	412.5	428.0	6.8	14.2	31.5	35.7
720.0	0.0	8264.1	8136.6	5.2	15.2	27.3	92.3	720.0	0.0	437.3	428.0	6.8	16.8	27.3	35.7
721.0	0.0	8167.2	8136.7	5.5	15.2	26.2	54.5	721.0	0.0	444.6	428.1	7.1	17.8	26.2	32.5
722.0	0.0	8418.0	8137.1	5.2	14.7	24.1	48.2	722.0	0.0	454.2	428.1	6.6	18.9	28.3	54.5
723.0	0.0	8614.4	8137.7	5.2	13.6	23.1	39.8	723.0	0.0	449.9	428.1	6.3	13.6	26.2	37.7
724.0	0.0	8332.2	8138.0	5.5	14.7	22.0	37.7	724.0	0.0	465.2	428.2	6.8	16.8	23.1	48.2
725.0	0.0	8038.2	8137.9	5.5	15.7	27.3	48.2	725.0	0.0	438.2	428.2	7.3	16.8	24.1	41.9
726.0	0.0	8479.1	8138.3	5.2	14.7	24.1	37.7	726.0	0.0	429.2	428.2	6.6	17.8	25.2	26.2
727.0	0.0	8265.8	8138.5	5.2	14.7	24.1	41.9	727.0	0.0	470.6	428.3	6.8	14.7	26.2	32.5
728.0	0.0	8465.9	8139.0	5.2	14.2	23.1	41.9	728.0	0.0	440.7	428.3	6.8	15.2	31.5	39.8
729.0	0.0	8537.3	8139.5	5.2	13.6	24.1	39.8	729.0	0.0	466.6	428.3	7.1	17.8	26.2	35.7
730.0	0.0	8353.2	8139.8	5.2	14.7	25.2	41.9	730.0	0.0	476.6	428.4	6.8	17.8	27.3	39.8
731.0	0.0	8703.3	8140.6	5.2	14.2	23.1	39.8	731.0	0.0	404.1	428.4	6.6	14.7	28.3	39.8
732.0	0.0	8516.4	8141.1	5.2	14.2	27.3	71.3	732.0	0.0	446.1	428.4	6.0	12.6	30.4	33.6
733.0	0.0	8597.0	8141.7	5.2	13.1	26.2	56.6	733.0	0.0	479.1	428.4	7.1	14.7	29.4	44.0
734.0	0.0	8307.0	8142.0	5.5	14.7	24.1	46.1	734.0	0.0	411.4	428.4	7.1	15.7	24.1	32.5
735.0	0.0	8282.6	8142.1	5.2	14.7	26.2	56.6	735.0	0.0	432.7	428.4	7.1	18.9	33.6	37.7
736.0	0.0	8439.1	8142.5	5.2	14.7	23.1	48.2	736.0	0.0	470.8	428.5	6.8	16.3	22.0	31.5
737.0	0.0	8158.1	8142.6	5.2	14.7	28.3	60.8	737.0	0.0	442.4	428.5	6.8	17.8	26.2	58.7
738.0	0.0	7679.0	8141.9	5.5	17.8	31.5	104.9	738.0	0.0	443.8	428.5	6.8	18.9	27.3	41.9
739.0	0.0	8498.4	8142.4	5.5	13.6	22.0	37.7	739.0	0.0	410.6	428.5	7.3	16.8	22.0	31.5
740.0	0.0	8452.3	8142.8	5.2	14.7	23.1	41.9	740.0	0.0	459.2	428.5	6.6	15.7	24.1	31.5
741.0	0.0	8380.5	8143.1	5.5	14.2	23.1	37.7	741.0	0.0	446.3	428.6	7.1	16.8	26.2	33.6
742.0	0.0	8569.7	8143.7	5.5	13.1	23.1	56.6	742.0	0.0	440.7	428.6	6.8	13.1	18.9	37.7
743.0	0.0	8297.6	8143.9	5.2	15.2	25.2	46.1	743.0	0.0	437.1	428.6	6.6	18.9	33.6	37.7
744.0	0.0	8320.6	8144.2	5.5	14.7	24.1	39.8	744.0	0.0	445.8	428.6	7.3	17.8	24.1	31.5
745.0	0.0	8391.1	8144.5	5.5	14.7	21.0	39.8	745.0	0.0	424.7	428.6	7.1	16.8	25.2	33.6
746.0	0.0	8398.8	8144.8	5.2	14.2	24.1	37.7	746.0	0.0	433.6	428.6	7.1	15.7	24.1	29.4
747.0	0.0	8561.5	8145.4	5.2	14.2	23.1	35.7	747.0	0.0	429.5	428.6	6.3	15.7	23.1	29.4
748.0	0.0	8412.4	8145.8	5.2	14.7	23.1	44.0	748.0	0.0	418.5	428.6	6.8	19.9	27.3	35.7
749.0	0.0	7927.1	8145.5	5.5	15.7	26.2	48.2	749.0	0.0	454.1	428.6	6.3	16.8	24.1	30.4
750.0	0.0	8192.2	8145.5	5.5	14.7	23.1	41.9	750.0	0.0	449.0	428.7	7.1	16.3	25.2	33.6
751.0	0.0	8175.0	8145.6	5.2	15.7	25.2	56.6	751.0	0.0	463.5	428.7	7.1	17.8	29.4	39.8
752.0	0.0	8784.3	8146.4	5.2	13.1	22.0	58.7	752.0	0.0	462.2	428.8	7.3	15.7	27.3	35.7
753.0	0.0	8607.2	8147.0	5.2	14.2	23.1	39.8	753.0	0.0	402.4	428.7	6.6	17.8	27.3	29.4
754.0	0.0	8422.9	8147.4	5.2	14.2	23.1	37.7	754.0	0.0	441.3	428.7	7.1	17.8	25.2	33.6
755.0	0.0	8478.3	8147.8	5.2	14.2	22.0	44.0	755.0	0.0	455.4	428.8	6.6	16.8	22.0	27.3
756.0	0.0	8539.3	8148.3	5.2	14.2	22.0	39.8	756.0	0.0	446.9	428.8	6.6	17.8	23.1	27.3
757.0	0.0	8562.9	8148.9	5.2	14.2	22.0	44.0	757.0	0.0	455.7	428.8	6.8	15.7	25.2	35.7
758.0	0.0	8424.3	8149.3	5.2	14.7	24.1	48.2	758.0	0.0	438.4	428.9	7.1	16.8	28.3	39.8
759.0	0.0	8550.6	8149.8	5.2	14.2	23.1	39.8	759.0	0.0	437.3	428.9	6.0	14.2	21.0	27.3
760.0	0.0	8580.9	8150.4	5.2	13.6	23.1	46.1	760.0	0.0	460.7	428.9	7.1	15.2	22.0	31.5
761.0	0.0	8460.9	8150.8	5.5	14.7	24.1	48.2	761.0	0.0	438.9	428.9	6.3	13.1	23.1	30.4
762.0	0.0	8381.0	8151.1	5.2	14.2	23.1	39.8	762.0	0.0	452.2	428.9	7.3	17.8	26.2	32.5
763.0	0.0	8380.9	8151.4	5.5	14.2	24.1	50.3	763.0	0.0	464.3	429.0	6.8	15.2	24.1	33.6
764.0	0.0	8489.0	8151.8	5.2	14.7	23.1	35.7	764.0	0.0	445.9	429.0	7.1	15.2	22.0	37.7
765.0	0.0	7825.0	8151.4	5.5	17.8	28.3	75.5	765.0	0.0	454.6	429.0	7.1	21.0	29.4	44.0
766.0	0.0	8748.1	8152.2	5.2	13.1	24.1	52.4	766.0	0.0	446.3	429.1	6.8	13.6	24.1	44.0
767.0	0.0	8252.7	8152.3	5.2	15.7	25.2	50.3	767.0	0.0	425.2	429.1	6.6	15.7	30.4	39.8
768.0	0.0	8469.0	8152.7	5.2	13.6	24.1	48.2	768.0	0.0	459.9	429.1	7.1	18.9	24.1	31.5
769.0	0.0	8395.6	8153.0	5.5	14.2	22.0	37.7	769.0	0.0	454.9	429.1	6.8	17.8	24.1	27.3
770.0	0.0	8041.4	8152.9	5.5	15.2	28.3	62.9	770.0	0.0	420.8	429.1	6.8	18.9	29.4	62.9
771.0	0.0	8145.7	8152.9	5.5	15.2	26.2	50.3	771.0	0.0	437.8	429.1	6.8	18.9	27.3	39.8
772.0	0.0	8324.1	8153.1	5.5	14.2	23.1	44.0	772.0	0.0	460.3	429.2	7.3	17.8	28.3	31.5
773.0	0.0	8383.9	8153.4	5.2	14.7	25.2	48.2	773.0	0.0	468.0	429.2	6.8	15.2	33.6	44.0
774.0	0.0	8005.7	8153.2	5.2	15.7	31.5	71.3	774.0	0.0	435.4	429.2	6.8	17.8	35.7	44.0
775.0	0.0	8420.8	8153.5	5.5	14.2	22.0	39.8	775.0	0.0	439.5	429.3	6.6	14.7	23.1	27.3
776.0	0.0	8066.3	8153.4	5.2	16.3	29.4	75.5	776.0	0.0	409.1	429.2	6.6	17.8	30.4	31.5
777.0	0.0	8447.5	8153.8	5.2	14.7	23.1	50.3	777.0	0.0	418.2	429.2	6.8	15.7	23.1	32.5
778.0	0.0	8748.5	8154.6	5.2	13.1	22.0	50.3	778.0	0.0	439.5	429.2	7.1	12.1	22.0	29.4
779.0	0.0	8729.3	8155.3	5.2	13.6	21.0	48.2	779.0	0.0	454.2	429.3	6.6	15.2	22.0	25.2
780.0	0.0	8274.8	8155.5	5.5	15.2	23.1	46.1	780.0	0.0	423.3	429.2	6.3	17.8	25.2	27.3
781.0	0.0	8108.3	8155.4	5.5	15.7	30.4	62.9	781.0	0.0	416.7	429.2	6.3	18.9	28.3	39.8
782.0	0.0	8736.8	8156.1	5.2	12.6	22.0	44.0	782.0	0.0	432.0	429.2	6.6	14.2	27.3	39.8
783.0	0.0	8452.8	8156.5	5.2	14.2	24.1	39.8	783.0	0.0	455.3	429.3	6.3	12.6	21.0	41.9
784.0	0.0	8182.0	8156.6	5.2	15.7	29.4	79.7	784.0	0.0	423.8	429.3	6.8	16.3	22.0	37.7
785.0	0.0	8350.4	8156.8	5.2	14.7	25.2	44.0	785.0	0.0	441.2	429.3	6.6	17.8	33.6	46.1
786.0	0.0	8466.3	8157.2	5.2	14.2	24.1	46.1	786.0	0.0	443.1	429.3	7.1	17.8	35.7	41.9
787.0	0.0	8541.5	8157.7	5.2	14.2	25.2	52.4	787.0	0.0	446.8	429.3	7.1	15.7	28.3	37.7
788.0	0.0	8709.9	8158.4	5.2	13.1	21.0	39.8	788.0	0.0	454.9	429.4	6.6	14.2	21.0	27.3
789.0	0.0	8380.1	8158.7	5.2	14.7	24.1	39.8	789.0	0.0	444.2	429.4	7.3	23.1	32.5	39.8
790.0	0.0	8599.0	8159.2	5.2	13.6	24.1	39.8	790.0	0.0	447.8	429.4	6.6	17.8	28.3	33.6
791.0	0.0	8626.3	8159.8	5.2	13.1	22.0	48.2	791.0	0.0	472.0	429.4	7.3	17.8	27.3	35.7
792.0	0.0	8451.1	8160.2	5.5	14.7	24.1	46.1	792.0	0.0	418.9	429.4	7.3	15.2	25.2	30.4
793.0	0.0	8137.3	8160.2	5.5	15.2	24.1	44.0	793.0	0.0	427.8	429.4	7.3	17.8	25.2	30.4
794.0	0.0	8366.0	8160.4	5.5	14.7	22.0	44.0	794.0	0.0	441.3	429.4	7.1	14.2	21.0	29.4
795.0	0.0	8530.3	8160.9	5.2	14.2	23.1	37.7	795.0	0.0	432.2	429.5	7.1	16.8	26.2	35.7
796.0	0.0	8387.8	8161.2	5.2	14.7	23.1	48.2	796.0	0.0	463.9	429.5	6.6	16.8	25.2	39.8
797.0	0.0	8735.9	8161.9	5.2	13.1	22.0	44.0	797.0	0.0	407.3	429.5	7.1	14.7	25.2	32.5
798.0	0.0	8412.7	8162.2	5.2	15.2	23.1	44.0	798.0	0.0	414.6	429.4	6.6	15.7	25.2	31.5
799.0	0.0	8508.4	8162.6	5.2	14.2	22.0	35.7	799.0	0.0	444.3	429.5	6.8	15.7	26.2	32.5
800.0	0.0	8412.3	8163.0	5.2	15.2	26.2	46.1	800.0	0.0	443.1	429.5	7.1	19.9	35.7	39.8
801.0	0.0	8526.9	8163.4	5.2	14.2	23.1	39.8	801.0	0.0	448.8	429.5	6.8	16.8	24.1	28.3
802.0	0.0	8426.9	8163.7	5.2	14.7	24.1	44.0	802.0	0.0	468.1	429.6	6.6	15.7	23.1	33.6
803.0	0.0	8706.7	8164.4	5.2	13.6	22.0	41.9	803.0	0.0	498.7	429.6	6.3	14.7	25.2	30.4
804.0	0.0	8491.2	8164.8	5.2	13.6	21.0	44.0	804.0	0.0	474.5	429.7	7.1	18.9	30.4	41.9
805.0	0.0	8072.3	8164.7	5.5	15.7	25.2	58.7	805.0	0.0	431.0	429.7	7.1	16.8	30.4	62.9
806.0	0.0	8465.5	8165.1	5.2	14.2	23.1	60.8	806.0	0.0	456.0	429.7	6.6	17.8	25.2	37.7
807.0	0.0	8381.6	8165.3	5.2	15.2	24.1	50.3	807.0	0.0	428.9	429.7	6.8	17.8	23.1	33.6
808.0	0.0	8557.9	8165.8	5.5	14.2	21.0	54.5	808.0	0.0	440.5	429.7	6.3	13.1	25.2	37.7
809.0	0.0	8684.8	8166.5	5.5	13.1	22.0	44.0	809.0	0.0	423.1	429.7	6.8	13.1	21.0	28.3
810.0	0.0	8442.7	8166.8	5.2	14.7	23.1	41.9	810.0	0.0	446.0	429.8	7.1	15.2	23.1	28.3
811.0	0.0	8342.2	8167.0	5.2	14.7	24.1	44.0	811.0	0.0	451.4	429.8	7.3	16.8	27.3	32.5
812.0	0.0	8525.6	8167.5	5.5	14.2	21.0	39.8	812.0	0.0	455.0	429.8	7.1	16.3	23.1	33.6
813.0	0.0	8232.0	8167.6	5.5	14.7	25.2	54.5	813.0	0.0	452.5	429.8	6.8	16.8	28.3	37.7
814.0	0.0	8180.8	8167.6	5.2	15.7	24.1	46.1	814.0	0.0	425.3	429.8	6.8	17.8	29.4	60.8
815.0	0.0	8551.8	8168.0	5.2	14.2	22.0	44.0	815.0	0.0	446.7	429.9	7.3	16.3	24.1	27.3
816.0	0.0	8346.8	8168.3	5.5	14.2	22.0	32.5	816.0	0.0	475.3	429.9	7.1	15.7	23.1	30.4
817.0	0.0	8683.4	8168.9	5.2	13.6	22.0	46.1	817.0	0.0	450.3	429.9	6.3	15.7	26.2	37.7
818.0	0.0	8542.5	8169.3	5.2	13.6	25.2	44.0	818.0	0.0	448.8	430.0	7.1	14.2	26.2	33.6
819.0	0.0	8530.4	8169.8	5.2	14.2	23.1	39.8	819.0	0.0	445.0	430.0	7.1	14.7	25.2	33.6
820.0	0.0	8320.9	8170.0	5.2	15.2	25.2	50.3	820.0	0.0	458.1	430.0	6.6	16.3	22.0	27.3
821.0	0.0	8722.5	8170.6	5.2	13.6	22.0	39.8	821.0	0.0	439.0	430.0	6.6	15.7	22.0	31.5
822.0	0.0	8224.6	8170.7	5.2	16.3	27.3	56.6	822.0	0.0	430.9	430.0	6.8	16.3	32.5	39.8
823.0	0.0	8330.2	8170.9	5.5	14.2	23.1	44.0	823.0	0.0	476.2	430.1	6.6	17.8	26.2	33.6
824.0	0.0	8179.5	8170.9	5.5	14.2	24.1	48.2	824.0	0.0	509.9	430.2	7.1	15.2	24.1	41.9
825.0	0.0	8382.3	8171.2	5.5	14.7	23.1	54.5	825.0	0.0	424.9	430.2	6.6	18.9	26.2	35.7
826.0	0.0	8212.8	8171.2	5.5	14.7	25.2	50.3	826.0	0.0	455.0	430.2	7.1	15.7	29.4	31.5
827.0	0.0	8165.4	8171.2	5.5	15.2	25.2	60.8	827.0	0.0	421.2	430.2	7.1	16.8	27.3	31.5
828.0	0.0	8287.0	8171.3	5.2	14.7	25.2	50.3	828.0	0.0	470.1	430.2	7.1	15.2	24.1	35.7
829.0	0.0	8534.0	8171.8	5.2	13.6	22.0	46.1	829.0	0.0	436.6	430.2	7.3	16.8	24.1	28.3
830.0	0.0	8195.2	8171.8	5.5	15.2	25.2	44.0	830.0	0.0	430.3	430.2	7.1	16.3	26.2	41.9
831.0	0.0	8326.1	8172.0	5.5	14.7	23.1	62.9	831.0	0.0	457.5	430.3	6.8	17.8	23.1	29.4
832.0	0.0	8368.2	8172.2	5.2	14.7	23.1	39.8	832.0	0.0	462.4	430.3	6.6	15.2	25.2	33.6
833.0	0.0	8170.7	8172.2	5.2	15.2	26.2	71.3	833.0	0.0	427.0	430.3	7.1	15.2	26.2	33.6
834.0	0.0	8412.3	8172.5	5.5	14.7	21.0	33.6	834.0	0.0	442.8	430.3	6.8	17.8	26.2	41.9
